-89.6111,30.2464,Bigfoot Report Class A 1975 Report 1341: Family witness a large; hair covered creature eating food from their garden.; Class A; Hancock County; http://www.bfro.net/GDB/show_report.asp?id=1341,,,,,,
-95.88,41.134,Bigfoot Report Class A 1975 Report 7809: Teen has nighttime sighting near Fontenelle Forest; Class A; Sarpy County; http://www.bfro.net/GDB/show_report.asp?id=7809,,,,,,
-84.1989,37.89508,Bigfoot Report Class A 1976 Report 2381: Boy has evening sighting while bike riding with brothers near Booneboro River; Class A; Clark County; http://www.bfro.net/GDB/show_report.asp?id=2381,,,,,,
-89.25397,36.26451,Bigfoot Report Class A 1976-1978 Report 25432: Man relates a series of encounters with a white bigfoot near Obion; Class A; Obion County; http://www.bfro.net/GDB/show_report.asp?id=25432,,,,,,
-95.97,35.27056,Bigfoot Report Class A 1976-1980 Report 5817: Woman recalls childhood encounters.; Class A; Hughes County; http://www.bfro.net/GDB/show_report.asp?id=5817,,,,,,
-91.1125,36.19791,Bigfoot Report Class A 1977 Report 4093: Daytime sighting between Pocahontas and Imboden; Class A; Randolph County; http://www.bfro.net/GDB/show_report.asp?id=4093,,,,,,
-93.8794,37.9939,Bigfoot Report Class A 1977 Report 1148: Family camping encounter large; fur covered creature. Footprints are discovered at the campsite; Class A; St. Clair County; http://www.bfro.net/GDB/show_report.asp?id=1148,,,,,,
-88.74805,32.3372,Bigfoot Report Class A 1977 Report 1342: Child sees a large; dark face staring at him from the bushes.; Class A; Lauderdale County; http://www.bfro.net/GDB/show_report.asp?id=1342,,,,,,
-113.8381,46.97694,Bigfoot Report Class A 1977 Report 1614: Young horseback rider has a face-to-face encounter in the Rattlesnake Wilderness Area; Class A; Missoula County; http://www.bfro.net/GDB/show_report.asp?id=1614,,,,,,
-74.6215,40.7446,Bigfoot Report Class A 1977 Report 2750: Driving along a secluded road at night; couple's car almost strikes creature crossing road; Class A; Somerset County; http://www.bfro.net/GDB/show_report.asp?id=2750,,,,,,
-82.69884,40.38609,Bigfoot Report Class A 1977 Report 1625: Children have daytime close encounter near Sparta; UPDATED with Witness Sketch; Class A; Morrow County; http://www.bfro.net/GDB/show_report.asp?id=1625,,,,,,
-84.54476,41.34728,Bigfoot Report Class A 1977 Report 4556: Midnight sighting by motorist on Coy Rd; Class A; Defiance County; http://www.bfro.net/GDB/show_report.asp?id=4556,,,,,,
-80.54177,41.91826,Bigfoot Report Class A 1977 Report 11506: Youth watches while bipedal creature pushes down trees; Class A; Erie County; http://www.bfro.net/GDB/show_report.asp?id=11506,,,,,,
-84.35389,41.93,Bigfoot Report Class A 1977 or 78 Report 7399: Large Hairy Arm Knocks in Window Screen; Class A; Lenawee County; http://www.bfro.net/GDB/show_report.asp?id=7399,,,,,,
-87.1105,34.92855,Bigfoot Report Class A 1978 Report 799: Person fishing recounts story of his encounter with a large; bipedal creature that was wading in the water; Class A; Limestone County; http://www.bfro.net/GDB/show_report.asp?id=799,,,,,,
-96.8223,39.1463,Bigfoot Report Class A 1978 Report 1315: Couple reported being stalked while walking along a dark country road.; Class A; Riley County; http://www.bfro.net/GDB/show_report.asp?id=1315,,,,,,
-85.0016,38.44148,Bigfoot Report Class A 1978 Report 2383: Tall; hairy creature observed standing near a hitching post near family barn..; Class A; Henry County; http://www.bfro.net/GDB/show_report.asp?id=2383,,,,,,
-84.04025,42.68505,Bigfoot Report Class A 1978 Report 23481: Juvenile Bigfoot crosses road and clears a fence near Fowlerville; Class A; Livingston County; http://www.bfro.net/GDB/show_report.asp?id=23481,,,,,,
-81.73172,39.40877,Bigfoot Report Class A 1978 Report 3180: Early evening sighting by two children; near Layman; Class A; Washington County; http://www.bfro.net/GDB/show_report.asp?id=3180,,,,,,
-71.65183,41.432,Bigfoot Report Class A 1978 Report 6643: Mother and son see sasquatch closeup from road; Class A; Washington County; http://www.bfro.net/GDB/show_report.asp?id=6643,,,,,,
-81.359,33.245,Bigfoot Report Class A 1978 Report 18632: Woman describes childhood sighting (multi-witness) on abondonned RR bed outside Barnwell; Class A; Barnwell County; http://www.bfro.net/GDB/show_report.asp?id=18632,,,,,,
-96.25,29.38333,Bigfoot Report Class A 1978 or 1979 Report 9315: Boy sees a bigfoot while clearing land; Class A; Wharton County; http://www.bfro.net/GDB/show_report.asp?id=9315,,,,,,
-122.7325,40.63556,Bigfoot Report Class A 1978 or 79 Report 1653: Husband and wife have late night sighting on Highway 299; Class A; Shasta County; http://www.bfro.net/GDB/show_report.asp?id=1653,,,,,,
-80.37878,39.52122,Bigfoot Report Class A 1978-79 Report 1201: Drain pipes knocked down after strange howls/screams were heard; Class A; Marion County; http://www.bfro.net/GDB/show_report.asp?id=1201,,,,,,
-93.2512,31.1458,Bigfoot Report Class A 1979 Report 1502: Five year old boy approached by a large; bi-pedal animal covered in dark hair; Class A; Vernon County; http://www.bfro.net/GDB/show_report.asp?id=1502,,,,,,
-104.1922,47.70667,Bigfoot Report Class A 1979 Report 1695: Motorist sees long-haired upright animal walking across snow-covered road; Class A; Richland County; http://www.bfro.net/GDB/show_report.asp?id=1695,,,,,,
-77.90525,36.0089,Bigfoot Report Class A 1979 Report 26076: Woman recalls watching a bigfoot cross the road while riding with her mother near Rocky Mount; Class A; Nash County; http://www.bfro.net/GDB/show_report.asp?id=26076,,,,,,
-97.97573,42.76609,Bigfoot Report Class A 1979 Report 1152: Hunter has evening sighting near Bazile Creek State Wildlife Management Area.; Class A; Knox County; http://www.bfro.net/GDB/show_report.asp?id=1152,,,,,,
-97.5,32.15,Bigfoot Report Class A 1979 Report 1527: A sighting by two hunters; Class A; Bosque County; http://www.bfro.net/GDB/show_report.asp?id=1527,,,,,,
-89.67523,45.22849,Bigfoot Report Class A 1979 Report 3005: While crossing a railroad track; witness sees creature covered in dark brown hair; Class A; Lincoln County; http://www.bfro.net/GDB/show_report.asp?id=3005,,,,,,
-82.59822,38.12764,Bigfoot Report Class A 1979 -'84 Report 1207: One of several sighting and vocalization reports. When witness called out ' it stood up at the edge of the hill and huffed and puffed.'; Class A; Wayne County; http://www.bfro.net/GDB/show_report.asp?id=1207,,,,,,
-83.80404,34.64145,Bigfoot Report Class A 1979-1980 Report 21402: Daylight sighting by artifact hunter northwest of Cleveland; Class A; White County; http://www.bfro.net/GDB/show_report.asp?id=21402,,,,,,
-95.10654,30.302,Bigfoot Report Class A 1979/1980 Report 24905: Man recalls a late night encounter while parking in a remote area north of Splendora; Class A; Liberty County; http://www.bfro.net/GDB/show_report.asp?id=24905,,,,,,
-83.32354,38.56277,Bigfoot Report Class A 197? Report 6210: School bus drivers have two daylight sightings near Vanceburg.; Class A; Lewis County; http://www.bfro.net/GDB/show_report.asp?id=6210,,,,,,
-81.5446,28.6901,Bigfoot Report Class A 1980 Report 1275: Bigfoot rips door off of home. Witness has to flee from home; Class A; Orange County; http://www.bfro.net/GDB/show_report.asp?id=1275,,,,,,
-91.14448,32.0131,Bigfoot Report Class A 1980 Report 23745: Man recounts boyhood sighting at home near Jigger; Class A; Franklin County; http://www.bfro.net/GDB/show_report.asp?id=23745,,,,,,
-96.6824,40.84792,Bigfoot Report Class A 1980 Report 1155: Newspaper account of an encounter with an unknown creature near Salt Creek; Class A; Lancaster County; http://www.bfro.net/GDB/show_report.asp?id=1155,,,,,,
-95.48833,31.35833,Bigfoot Report Class A 1980 Report 2400: While looking into the woods witness saw creature watching them; Class A; Houston County; http://www.bfro.net/GDB/show_report.asp?id=2400,,,,,,
-93.75723,36.31519,Bigfoot Report Class A 1981 Report 11430: Two young men have a sighting while spelunking near Huntsville.; Class A; Madison County; http://www.bfro.net/GDB/show_report.asp?id=11430,,,,,,
-105.1598,38.753,Bigfoot Report Class A 1981 Report 1376: Man sees large creature while working the late shift at a mine.; Class A; Teller County; http://www.bfro.net/GDB/show_report.asp?id=1376,,,,,,
-95.26167,34.92333,Bigfoot Report Class A 1981 Report 8678: Mother and sons have encounter with unidentified 'prowler.'; Class A; Latimer County; http://www.bfro.net/GDB/show_report.asp?id=8678,,,,,,
-82.38998,34.52414,Bigfoot Report Class A 1981 Report 16962: Possible early morning sighting along country road near Pickens; Class A; Pickens County; http://www.bfro.net/GDB/show_report.asp?id=16962,,,,,,
-95.37101,31.82347,Bigfoot Report Class A 1981 Report 24539: Two cousins have a sighting in a thunderstorm on a family farm outside Palestine; Class A; Cherokee County; http://www.bfro.net/GDB/show_report.asp?id=24539,,,,,,
-82.71758,28.29425,Bigfoot Report Class A 1981 or 1982 Report 26581: Man remembers observing a hairy; bipedal creature in the headlights of his car near Port Richey; Class A; Pasco County; http://www.bfro.net/GDB/show_report.asp?id=26581,,,,,,
-81.88475,31.8792,Bigfoot Report Class A 1982 Report 2279: Multiple witness sighting near Beards Creek Church; outside Glennville; Class A; Tattnall County; http://www.bfro.net/GDB/show_report.asp?id=2279,,,,,,
-113.1236,48.36139,Bigfoot Report Class A 1982 Report 1517: Horse-riding witnesses see hairy bipedal animal cross trail on Blackfeet Reservation; Class A; Glacier County; http://www.bfro.net/GDB/show_report.asp?id=1517,,,,,,
-112.7031,47.04333,Bigfoot Report Class A 1982 Report 1519: Boys observe hairy man-like creature several times; Class A; Lewis And Clark County; http://www.bfro.net/GDB/show_report.asp?id=1519,,,,,,
-96.01666,28.97944,Bigfoot Report Class A 1982 Report 10273: Teen has visual encounter through window.; Class A; Matagorda County; http://www.bfro.net/GDB/show_report.asp?id=10273,,,,,,
-80.60976,26.61979,Bigfoot Report Class A 1982 or 1983 Report 11762: Daylight sighting by motorist couple in the Montura Estates area.; Class A; Hendry County; http://www.bfro.net/GDB/show_report.asp?id=11762,,,,,,
-80.58332,40.70386,Bigfoot Report Class A 1982 or 83 Report 2696: Nighttime sighting by three in car; on Sprucevale Rd. near Calcutta; Class A; Columbiana County; http://www.bfro.net/GDB/show_report.asp?id=2696,,,,,,
-95.60834,30.23333,Bigfoot Report Class A 1983 Report 4138: Two brothers have encounter while building house.; Class A; Montgomery County; http://www.bfro.net/GDB/show_report.asp?id=4138,,,,,,
-94.965,32.27444,Bigfoot Report Class A 1983 Report 6007: Young boy has encounter with young bigfoot on front porch at grandparents' house; Class A; Rusk County; http://www.bfro.net/GDB/show_report.asp?id=6007,,,,,,
-122.6228,46.05333,Bigfoot Report Class A 1984 Report 406: Fisherman observes large; bipedal figure along Kalama River; Class A; Cowlitz County; http://www.bfro.net/GDB/show_report.asp?id=406,,,,,,
-89.6965,45.89832,Bigfoot Report Class A 1984 Report 2792: While watching TV; witness sees large; dark; upright object pass by the window; Class A; Oneida County; http://www.bfro.net/GDB/show_report.asp?id=2792,,,,,,
-122.1171,49.4068,Bigfoot Report Class A 1984/85 Report 13642: Early morning sighting by 10 year old child in a backyard tent in the Lower Fraser Valley; Class A; http://www.bfro.net/GDB/show_report.asp?id=13642,,,,,,
-123.3471,45.63606,Bigfoot Report Class A 1984/85? Report 191: Daytime sighting by motorists along Hwy 6 near Glenwood; Class A; Washington County; http://www.bfro.net/GDB/show_report.asp?id=191,,,,,,
-104.3786,37.09263,Bigfoot Report Class A 1985 Report 5608: Young student has early morning sighting.; Class A; Las Animas County; http://www.bfro.net/GDB/show_report.asp?id=5608,,,,,,
-82.3657,29.77535,Bigfoot Report Class A 1985 Report 2566: College Psychology Teacher observes Bigfoot crossing road. Animal has covering of leaves and/or palm branches; Class A; Alachua County; http://www.bfro.net/GDB/show_report.asp?id=2566,,,,,,
-85.3948,29.93629,Bigfoot Report Class A 1985 Report 23247: Woman remembers encountering a strange animal while driving outside Mexico Beach; Class A; Bay County; http://www.bfro.net/GDB/show_report.asp?id=23247,,,,,,
-117.3606,47.62769,Bigfoot Report Class A 1985 Report 10354: Boy scout observes large brown animal on two legs run by him; Class A; Spokane County; http://www.bfro.net/GDB/show_report.asp?id=10354,,,,,,
-81.75165,30.05705,Bigfoot Report Class A 1986 Report 606: witness observed creature running across the road; Class A; Clay County; http://www.bfro.net/GDB/show_report.asp?id=606,,,,,,
-85.589,46.56725,Bigfoot Report Class A 1986 Report 21271: Man describes road sighting in teen years near Pine Stump Junction; Class A; Luce County; http://www.bfro.net/GDB/show_report.asp?id=21271,,,,,,
-82.41166,39.14299,Bigfoot Report Class A 1986 or 1987? Report 8017: A family is shocked to see a large; hairy creature run across a forest road with a pack of dogs in pursuit; Class A; Vinton County; http://www.bfro.net/GDB/show_report.asp?id=8017,,,,,,
-83.0337,40.08159,Bigfoot Report Class A 1986-87 Report 14646: Fisherman Observes White Creature Swimming in Antrim Lake; Class A; Franklin County; http://www.bfro.net/GDB/show_report.asp?id=14646,,,,,,
-86.46987,35.10615,Bigfoot Report Class A 1987 Report 23823: Man recalls seeing a large creature while driving at night near Fayetteville; Class A; Lincoln County; http://www.bfro.net/GDB/show_report.asp?id=23823,,,,,,
-94.16666,32.8,Bigfoot Report Class A 1987 Report 8067: Deer hunter encounters bigfoot at Caddo Lake near Karnack; Class A; Harrison County; http://www.bfro.net/GDB/show_report.asp?id=8067,,,,,,
-94.9,32.51667,Bigfoot Report Class A 1987 Report 9038: While hunting in Sabine River bottoms; two boys have daytime encounter; Class A; Gregg County; http://www.bfro.net/GDB/show_report.asp?id=9038,,,,,,
-82.454,27.099,Bigfoot Report Class A 1988 Report 12587: Daylight sighting by fishermen near Venice; Class A; Sarasota County; http://www.bfro.net/GDB/show_report.asp?id=12587,,,,,,
-80.78826,40.2831,Bigfoot Report Class A 1988 Report 4952: Evening sighting by ice fisherman near Friendship Lake; Class A; Jefferson County; http://www.bfro.net/GDB/show_report.asp?id=4952,,,,,,
-99.18778,33.16972,Bigfoot Report Class A 1988 Report 4158: Brothers encounter a large; very well-built; man-like creature; Class A; Throckmorton County; http://www.bfro.net/GDB/show_report.asp?id=4158,,,,,,
-80.93919,28.85025,Bigfoot Report Class A 1989 Report 746: Sighting by two newspaper deliverymen around 3:30 a.m; Class A; Volusia County; http://www.bfro.net/GDB/show_report.asp?id=746,,,,,,
-92.20055,37.82861,Bigfoot Report Class A 1989 Report 1138: Family witness a 7-8 foot tall creature; covered with hair; standing in the middle of the road; Class A; Pulaski County; http://www.bfro.net/GDB/show_report.asp?id=1138,,,,,,
-87.45876,33.97575,Bigfoot Report Class A 1990 Report 1022: Hunters observe creature walking in the woods; Class A; Walker County; http://www.bfro.net/GDB/show_report.asp?id=1022,,,,,,
-87.53395,33.8957,Bigfoot Report Class A 1990 Report 27480: Woman recounts childhood sighting of a white creature near the town of Kansas; Class A; Walker County; http://www.bfro.net/GDB/show_report.asp?id=27480,,,,,,
-85.217,30.8724,Bigfoot Report Class A 1990 Report 724: Upright creature seen by 3 men fishing in a boat 3 miles from Greenwood; Class A; Jackson County; http://www.bfro.net/GDB/show_report.asp?id=724,,,,,,
-88.41175,36.8207,Bigfoot Report Class A 1990 Report 317: Sighting by a courier near Benton; across from a log cabin on Cole Cemetery Road; Class A; Marshall County; http://www.bfro.net/GDB/show_report.asp?id=317,,,,,,
-87.48289,46.09045,Bigfoot Report Class A 1990 Report 20100: Daylight sighting by hunters near Gwinn (Upper Peninsula); Class A; Marquette County; http://www.bfro.net/GDB/show_report.asp?id=20100,,,,,,
-81.65929,39.3731,Bigfoot Report Class A 1990 Report 7085: Three boys playing games witness a huge creature walking through their front yard; Class A; Washington County; http://www.bfro.net/GDB/show_report.asp?id=7085,,,,,,
-94.86667,30.08333,Bigfoot Report Class A 1990 Report 9036: Three motorists have night time road encounter near Kenefick.; Class A; Liberty County; http://www.bfro.net/GDB/show_report.asp?id=9036,,,,,,
-111.69,33.85,Bigfoot Report Class A 1990's Report 18723: Late night multi-witness; road-crossing sighting near Bartlett Lake.; Class A; Maricopa County; http://www.bfro.net/GDB/show_report.asp?id=18723,,,,,,
-97.54944,32.17194,Bigfoot Report Class A 1990-92 Report 7534: Sighting on Brazos River near Lake Whitney; Class A; Johnson County; http://www.bfro.net/GDB/show_report.asp?id=7534,,,,,,
-122.5833,38.25583,Bigfoot Report Class A 1991 Report 3169: Man sees creature crossing road near Petaluma; Class A; Sonoma County; http://www.bfro.net/GDB/show_report.asp?id=3169,,,,,,
-91.09014,39.29007,Bigfoot Report Class A 1991 Report 1135: A man gathering firewood for his campsite with his ATV encounters a large ape-like animal in a creek bed; Class A; Pike County; http://www.bfro.net/GDB/show_report.asp?id=1135,,,,,,
-81.70052,34.53654,Bigfoot Report Class A 1991 Report 24235: Man recounts watching a sasquatch cross road near Cross Anchor; Class A; Laurens County; http://www.bfro.net/GDB/show_report.asp?id=24235,,,,,,
-96.78917,33.71472,Bigfoot Report Class A 1991-1995 Report 8038: Near Lake Texoma and Hagerman Wildlife Refuge; ongoing activity near family home.; Class A; Grayson County; http://www.bfro.net/GDB/show_report.asp?id=8038,,,,,,
